"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] TitleComparator record1Value","[0] TitleComparator record2Value","[0] TitleComparator record1PreprocessedValue","[0] TitleComparator record2PreprocessedValue","[0] TitleComparator similarity","[0] TitleComparator postproccesedSimilarity","[1] PlatformComparatorAdvanced record1Value","[1] PlatformComparatorAdvanced record2Value","[1] PlatformComparatorAdvanced record1PreprocessedValue","[1] PlatformComparatorAdvanced record2PreprocessedValue","[1] PlatformComparatorAdvanced similarity","[1] PlatformComparatorAdvanced postproccesedSimilarity","[2] PublisherComparator record1Value","[2] PublisherComparator record2Value","[2] PublisherComparator record1PreprocessedValue","[2] PublisherComparator record2PreprocessedValue","[2] PublisherComparator similarity","[2] PublisherComparator postproccesedSimilarity","[3] PubDateComparator record1Value","[3] PubDateComparator record2Value","[3] PubDateComparator record1PreprocessedValue","[3] PubDateComparator record2PreprocessedValue","[3] PubDateComparator similarity","[3] PubDateComparator postproccesedSimilarity"
"WekaMatchingRule","steam_games_27563","vg_sales_16578","0.003386814264146092",,"Daemonsgate","Damnation","Daemonsgate","Damnation","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Piko Interactive LLC;Classics Digital","Codemasters","Piko Interactive LLC;Classics Digital","Codemasters","0.3965601965601966","0.3965601965601966","2017-01-01T00:00","2009-01-01T00:00","2017-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_38181","vg_sales_15655","0.003386814264146092",,"Bedtime Blues","Bejeweled Blitz","Bedtime Blues","Bejeweled Blitz","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Forever Entertainment S. A.","Mastertronic","Forever Entertainment S. A.","Mastertronic","0.47134038800705463","0.47134038800705463","2019-01-01T00:00","2010-01-01T00:00","2019-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_36091","vg_sales_4684","0.003386814264146092",,"Terrawurm","TERA","Terrawurm","TERA","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Prospect Games","Unknown","Prospect Games","Unknown","0.4047619047619047","0.4047619047619047","2019-01-01T00:00","","2019-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_542","vg_sales_5574",,"0","Dead Space","Dead Space 2","Dead Space","Dead Space 2","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2009-01-01T00:00","2011-01-01T00:00","2009-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_2858","vg_sales_9903","0.9447585258738367","1","Tropico 5","Tropico 5","Tropico 5","Tropico 5","1.0","1.0","linux","PC","linux","PC","1.0","1.0","Kalypso Media Digital","Kalypso Media","Kalypso Media Digital","Kalypso Media","0.9238095238095239","0.9238095238095239","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_34886","vg_sales_14499",,"0","Princess Lili - 丽丽公主","Katekyoo Hitman Reborn! Kizuna no Tag Battle","Princess Lili - 丽丽公主","Katekyoo Hitman Reborn! Kizuna no Tag Battle","0.0","0.0","windows","PSP","windows","PSP","0.0","0.0","游学者狐狸","Marvelous Interactive","游学者狐狸","Marvelous Interactive","0.0","0.0","2018-01-01T00:00","2010-01-01T00:00","2018-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_30430","vg_sales_12548","0.003386814264146092",,"CRASHBOT","Create","CRASHBOT","Create","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Freshtrax","Electronic Arts","Freshtrax","Electronic Arts","0.487037037037037","0.487037037037037","2018-01-01T00:00","2010-01-01T00:00","2018-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_4666","vg_sales_9841","0.003386814264146092",,"The Room","Rocksmith","The Room","Rocksmith","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Fireproof Games","Unknown","Fireproof Games","Unknown","0.40317460317460313","0.40317460317460313","2014-01-01T00:00","","2014-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_23768","vg_sales_13407","0.003386814264146092",,"Woodlands","Wolfenstein","Woodlands","Wolfenstein","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Acuze Interactives","Activision","Acuze Interactives","Activision","0.2","0.2","2017-01-01T00:00","2009-01-01T00:00","2017-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_3485","vg_sales_6072","0.9447585258738367",,"Borderlands: The Pre-Sequel","Borderlands: The Pre-Sequel","Borderlands: The Pre-Sequel","Borderlands: The Pre-Sequel","1.0","1.0","mac","PC","mac","PC","1.0","1.0","2K;Aspyr (Mac);Aspyr (Linux)","Take-Two Interactive","2K;Aspyr (Mac);Aspyr (Linux)","Take-Two Interactive","0.4380952380952381","0.4380952380952381","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_30853","vg_sales_15292","0.003386814264146092",,"Stonies","Stormrise","Stonies","Stormrise","0.0","0.0","windows","PC","windows","PC","1.0","1.0","upjers","Sega","upjers","Sega","0.47222222222222215","0.47222222222222215","2018-01-01T00:00","2009-01-01T00:00","2018-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_11265","vg_sales_8747","0.003386814264146092",,"Deliverance","Deponia","Deliverance","Deponia","0.0","0.0","mac","PC","mac","PC","1.0","1.0","TBDTS Games","Daedalic","TBDTS Games","Daedalic","0.4772727272727273","0.4772727272727273","2015-01-01T00:00","2012-01-01T00:00","2015-01-01T00:00","2012-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_2154","vg_sales_13230","0.003386814264146092",,"StarDrive","StarCraft","StarDrive","StarCraft","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Iceberg Interactive","Activision","Iceberg Interactive","Activision","0.4535087719298246","0.4535087719298246","2013-01-01T00:00","1998-01-01T00:00","2013-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_3569","vg_sales_10006","0.003386814264146092",,"STARWHAL","Stronghold","STARWHAL","Stronghold","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Breakfall","Gathering of Developers","Breakfall","Gathering of Developers","0.3768115942028985","0.3768115942028985","2014-01-01T00:00","2001-01-01T00:00","2014-01-01T00:00","2001-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_18729","vg_sales_16400","0.010264639697325972",,"Tetraminos","The Technomancer","Tetraminos","The Technomancer","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Bigben Interactive","Focus Home Interactive","Bigben Interactive","Focus Home Interactive","0.7197617197617198","0.7197617197617198","2017-01-01T00:00","2016-01-01T00:00","2017-01-01T00:00","2016-01-01T00:00","0.5","0.5"
"WekaMatchingRule","steam_games_683","vg_sales_15602","0.8485758989864476","1","Command & Conquer 3: Kane's Wrath","Command & Conquer 3: Kane's Wrath","Command & Conquer 3: Kane's Wrath","Command & Conquer 3: Kane's Wrath","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2009-01-01T00:00","2008-01-01T00:00","2009-01-01T00:00","2008-01-01T00:00","0.5","0.5"
"WekaMatchingRule","steam_games_15449","vg_sales_15798","0.003386814264146092",,"WarFire","Wall-E","WarFire","Wall-E","0.0","0.0","windows","PC","windows","PC","1.0","1.0","D&K Games Studio","THQ","D&K Games Studio","THQ","0.0","0.0","2016-01-01T00:00","2008-01-01T00:00","2016-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_640","vg_sales_8131","0.9447585258738367","1","BRINK","Brink","BRINK","Brink","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Bethesda Softworks","Bethesda Softworks","Bethesda Softworks","Bethesda Softworks","1.0","1.0","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_348","vg_sales_13905","0.9447585258738367",,"Saints Row 2","Saints Row 2","Saints Row 2","Saints Row 2","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Deep Silver","THQ","Deep Silver","THQ","0.0","0.0","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_14423","vg_sales_14931","0.003386814264146092",,"Parkitect","ParaWorld","Parkitect","ParaWorld","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Texel Raptor","Deep Silver","Texel Raptor","Deep Silver","0.6262626262626263","0.6262626262626263","2018-01-01T00:00","2006-01-01T00:00","2018-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_15944","vg_sales_949",,"0","Hoops VR","Secret of Mana","Hoops VR","Secret of Mana","0.0","0.0","windows","SNES","windows","SNES","0.0","0.0","Wizard Games Inc","SquareSoft","Wizard Games Inc","SquareSoft","0.5499999999999999","0.5499999999999999","2016-01-01T00:00","1993-01-01T00:00","2016-01-01T00:00","1993-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_12869","vg_sales_7485","0.003386814264146092",,"Defragmented","Defiance","Defragmented","Defiance","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Glass Knuckle Games","Trion Worlds","Glass Knuckle Games","Trion Worlds","0.43128654970760233","0.43128654970760233","2016-01-01T00:00","2013-01-01T00:00","2016-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_325","vg_sales_3035","0.9447585258738367","1","BioShock Infinite","BioShock Infinite","BioShock Infinite","BioShock Infinite","1.0","1.0","mac","PC","mac","PC","1.0","1.0","2K;Aspyr (Mac)","Take-Two Interactive","2K;Aspyr (Mac)","Take-Two Interactive","0.46507936507936504","0.46507936507936504","2013-01-01T00:00","2013-01-01T00:00","2013-01-01T00:00","2013-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_34976","vg_sales_15572","0.003386814264146092",,"Woodpunk","WorldShift","Woodpunk","WorldShift","0.0","0.0","linux","PC","linux","PC","1.0","1.0","Libredia Entertainment","Playlogic Game Factory","Libredia Entertainment","Playlogic Game Factory","0.4579124579124579","0.4579124579124579","2018-01-01T00:00","2009-01-01T00:00","2018-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_1161","vg_sales_84","0.6474238785494457",,"The Sims™ 3","The Sims 3","The Sims™ 3","The Sims 3","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2011-01-01T00:00","2009-01-01T00:00","2011-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_5763","vg_sales_14756","0.8485758989864476","1","DiRT Rally","DiRT Rally","DiRT Rally","DiRT Rally","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Codemasters;Feral Interactive (Linux);Feral Interactive (Mac)","Codemasters","Codemasters;Feral Interactive (Linux);Feral Interactive (Mac)","Codemasters","0.8360655737704918","0.8360655737704918","2015-01-01T00:00","2016-01-01T00:00","2015-01-01T00:00","2016-01-01T00:00","0.5","0.5"
"WekaMatchingRule","steam_games_7169","vg_sales_14527","0.003386814264146092",,"Brick-Force","Braid","Brick-Force","Braid","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Infernum Games GmbH","Number None","Infernum Games GmbH","Number None","0.5911084529505582","0.5911084529505582","2014-01-01T00:00","2009-01-01T00:00","2014-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_24928","vg_sales_7856",,"0","MINDNIGHT","Rango: The Video Game","MINDNIGHT","Rango: The Video Game","0.0","0.0","mac","PS3","mac","PS3","0.0","0.0","No Moon","Electronic Arts","No Moon","Electronic Arts","0.47301587301587295","0.47301587301587295","2017-01-01T00:00","2011-01-01T00:00","2017-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_7057","vg_sales_14689",,"0","Cossacks 3","Cossacks: European Wars","Cossacks 3","Cossacks: European Wars","0.5","0.5","windows","PC","windows","PC","1.0","1.0","GSC Game World","Strategy First","GSC Game World","Strategy First","0.5079365079365079","0.5079365079365079","2016-01-01T00:00","2001-01-01T00:00","2016-01-01T00:00","2001-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_4729","vg_sales_15640","0.9447585258738367",,"LARA CROFT AND THE TEMPLE OF OSIRIS™","Lara Croft and the Temple of Osiris","LARA CROFT AND THE TEMPLE OF OSIRIS™","Lara Croft and the Temple of Osiris","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Square Enix","Square Enix","Square Enix","Square Enix","1.0","1.0","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_594","vg_sales_13140","0.6474238785494457",,"Warhammer® 40,000: Dawn of War® II Chaos Rising","Warhammer 40,000: Dawn of War","Warhammer® 40,000: Dawn of War® II Chaos Rising","Warhammer 40,000: Dawn of War","1.0","1.0","mac","PC","mac","PC","1.0","1.0","SEGA;Feral Interactive (Mac/Linux)","THQ","SEGA;Feral Interactive (Mac/Linux)","THQ","0.0","0.0","2010-01-01T00:00","2004-01-01T00:00","2010-01-01T00:00","2004-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_160","vg_sales_16450","0.9447585258738367","1","King's Bounty: Armored Princess","King's Bounty: Armored Princess","King's Bounty: Armored Princess","King's Bounty: Armored Princess","1.0","1.0","mac","PC","mac","PC","1.0","1.0","1C Entertainment","1C Company","1C Entertainment","1C Company","0.67625","0.67625","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","2009-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_681","vg_sales_15819",,"0","Command & Conquer 3: Tiberium Wars","Command & Conquer 4: Tiberian Twilight","Command & Conquer 3: Tiberium Wars","Command & Conquer 4: Tiberian Twilight","0.4","0.4","windows","PC","windows","PC","1.0","1.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2009-01-01T00:00","2010-01-01T00:00","2009-01-01T00:00","2010-01-01T00:00","0.5","0.5"
"WekaMatchingRule","steam_games_16491","vg_sales_6795","0.003386814264146092",,"HOMEBOUND","Homefront","HOMEBOUND","Homefront","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Quixel","THQ","Quixel","THQ","0.0","0.0","2017-01-01T00:00","2011-01-01T00:00","2017-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_186","vg_sales_15836","0.6474238785494457",,"Sniper Elite","Sniper Elite","Sniper Elite","Sniper Elite","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Rebellion","MC2 Entertainment","Rebellion","MC2 Entertainment","0.0","0.0","2009-01-01T00:00","2005-01-01T00:00","2009-01-01T00:00","2005-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_36047","vg_sales_5241",,"0","Jubox 2","Tomb Raider (2013)","Jubox 2","Tomb Raider (2013)","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Firehawk Studios","Square Enix","Firehawk Studios","Square Enix","0.5223484848484848","0.5223484848484848","2018-01-01T00:00","","2018-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_16451","vg_sales_11835",,"0","Brick Battalion","Roll Away","Brick Battalion","Roll Away","0.0","0.0","linux","PS","linux","PS","0.0","0.0","Scoria Studios","Sony Computer Entertainment","Scoria Studios","Sony Computer Entertainment","0.542063492063492","0.542063492063492","2016-01-01T00:00","1998-01-01T00:00","2016-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_16586","vg_sales_16172","0.6474238785494457","1","Dark Parables: The Exiled Prince Collector's Edition","Dark Parables: The Exiled Prince","Dark Parables: The Exiled Prince Collector's Edition","Dark Parables: The Exiled Prince","1.0","1.0","windows","PC","windows","PC","1.0","1.0","Big Fish Games","Unknown","Big Fish Games","Unknown","0.0","0.0","2016-01-01T00:00","2011-01-01T00:00","2016-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_6005","vg_sales_14647","0.003386814264146092",,"boxlife","Botanicula","boxlife","Botanicula","0.0","0.0","windows","PC","windows","PC","1.0","1.0","tequibo","Daedalic Entertainment","tequibo","Daedalic Entertainment","0.4588744588744589","0.4588744588744589","2016-01-01T00:00","2012-01-01T00:00","2016-01-01T00:00","2012-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_13515","vg_sales_8617","0.003386814264146092",,"Bullshot","Bulletstorm","Bullshot","Bulletstorm","0.0","0.0","mac","PC","mac","PC","1.0","1.0","GATO STUDIO","Electronic Arts","GATO STUDIO","Electronic Arts","0.0","0.0","2016-01-01T00:00","2011-01-01T00:00","2016-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_25452","vg_sales_13230","0.003386814264146092",,"The Stone","StarCraft","The Stone","StarCraft","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Bornteks Entertainment","Activision","Bornteks Entertainment","Activision","0.47878787878787876","0.47878787878787876","2017-01-01T00:00","1998-01-01T00:00","2017-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_28917","vg_sales_16288","0.003386814264146092",,"Tico","TimeShift","Tico","TimeShift","0.0","0.0","windows","PC","windows","PC","1.0","1.0","baKno Games","Vivendi Games","baKno Games","Vivendi Games","0.724941724941725","0.724941724941725","2017-01-01T00:00","2007-01-01T00:00","2017-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_21147","vg_sales_5717",,"0","Shadows: Awakening","Mario Golf","Shadows: Awakening","Mario Golf","0.0","0.0","windows","GB","windows","GB","0.0","0.0","Kalypso Media Digital","Nintendo","Kalypso Media Digital","Nintendo","0.0","0.0","2018-01-01T00:00","1999-01-01T00:00","2018-01-01T00:00","1999-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_20460","vg_sales_6863",,"0","President Erect VR","The Godfather (US & Others sales)","President Erect VR","The Godfather (US & Others sales)","0.0","0.0","windows","X360","windows","X360","0.0","0.0","Lines Media Corp.","Electronic Arts","Lines Media Corp.","Electronic Arts","0.6183006535947713","0.6183006535947713","2016-01-01T00:00","2006-01-01T00:00","2016-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_2169","vg_sales_12095",,"0","Resident Evil 6 / Biohazard 6","Resident Evil 5","Resident Evil 6 / Biohazard 6","Resident Evil 5","0.6666666666666666","0.6666666666666666","windows","PC","windows","PC","1.0","1.0","Capcom","Capcom","Capcom","Capcom","1.0","1.0","2013-01-01T00:00","2009-01-01T00:00","2013-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_11264","vg_sales_7485","0.003386814264146092",,"Deliverance","Defiance","Deliverance","Defiance","0.0","0.0","windows","PC","windows","PC","1.0","1.0","TBDTS Games","Trion Worlds","TBDTS Games","Trion Worlds","0.5568181818181818","0.5568181818181818","2015-01-01T00:00","2013-01-01T00:00","2015-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_30857","vg_sales_10006","0.003386814264146092",,"StackFortress","Stronghold","StackFortress","Stronghold","0.0","0.0","windows","PC","windows","PC","1.0","1.0","Overimagined Games","Gathering of Developers","Overimagined Games","Gathering of Developers","0.0","0.0","2018-01-01T00:00","2001-01-01T00:00","2018-01-01T00:00","2001-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_603","vg_sales_2169","0.8485758989864476","1","The Witcher 2: Assassins of Kings Enhanced Edition","The Witcher 2: Assassins of Kings","The Witcher 2: Assassins of Kings Enhanced Edition","The Witcher 2: Assassins of Kings","1.0","1.0","windows","PC","windows","PC","1.0","1.0","CD PROJEKT RED;1C-SoftClub","Namco Bandai Games","CD PROJEKT RED;1C-SoftClub","Namco Bandai Games","0.4574684574684575","0.4574684574684575","2012-01-01T00:00","2011-01-01T00:00","2012-01-01T00:00","2011-01-01T00:00","0.5","0.5"
"WekaMatchingRule","steam_games_36446","vg_sales_13666","0.003386814264146092",,"Groundless","GRID","Groundless","GRID","0.0","0.0","mac","PC","mac","PC","1.0","1.0","Root121 Games","Codemasters","Root121 Games","Codemasters","0.0","0.0","2018-01-01T00:00","","2018-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_7530","vg_sales_15659",,"0","You Are Not A Banana: Better Edition","Song of the Deep","You Are Not A Banana: Better Edition","Song of the Deep","0.0","0.0","linux","PC","linux","PC","1.0","1.0","Fluxscopic Ltd.","Insomniac Games","Fluxscopic Ltd.","Insomniac Games","0.48888888888888893","0.48888888888888893","2015-01-01T00:00","2016-01-01T00:00","2015-01-01T00:00","2016-01-01T00:00","0.5","0.5"
