"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] PlatformComparatorAdvanced record1Value","[0] PlatformComparatorAdvanced record2Value","[0] PlatformComparatorAdvanced record1PreprocessedValue","[0] PlatformComparatorAdvanced record2PreprocessedValue","[0] PlatformComparatorAdvanced similarity","[0] PlatformComparatorAdvanced postproccesedSimilarity","[1] TitleComparator record1Value","[1] TitleComparator record2Value","[1] TitleComparator record1PreprocessedValue","[1] TitleComparator record2PreprocessedValue","[1] TitleComparator similarity","[1] TitleComparator postproccesedSimilarity","[2] DeveloperComparator record1Value","[2] DeveloperComparator record2Value","[2] DeveloperComparator record1PreprocessedValue","[2] DeveloperComparator record2PreprocessedValue","[2] DeveloperComparator similarity","[2] DeveloperComparator postproccesedSimilarity","[3] PubDateComparator record1Value","[3] PubDateComparator record2Value","[3] PubDateComparator record1PreprocessedValue","[3] PubDateComparator record2PreprocessedValue","[3] PubDateComparator similarity","[3] PubDateComparator postproccesedSimilarity"
"WekaMatchingRule","steam_games_19532","wikidata_35793","0.0169973323617863",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","DeathMetal","Descent","DeathMetal","Descent","0.0","0.0","Playito.com","Parallax Software","Playito.com","Parallax Software","0.23529411764705888","0.23529411764705888","2016-01-01T00:00","1996-01-01T00:00","2016-01-01T00:00","1996-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_19532","wikidata_35792","0.0169973323617863",,"windows","Linux","windows","Linux","1.0","1.0","DeathMetal","Descent","DeathMetal","Descent","0.0","0.0","Playito.com","Parallax Software","Playito.com","Parallax Software","0.23529411764705888","0.23529411764705888","2016-01-01T00:00","1996-01-01T00:00","2016-01-01T00:00","1996-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_6857","wikidata_287","0.01060130058076173",,"linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","BossConstructor","boin","BossConstructor","boin","0.0","0.0","Mirko Seithe",,"Mirko Seithe",,"0.0","0.0","2016-01-01T00:00","2004-01-01T00:00","2016-01-01T00:00","2004-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_10239","wikidata_22304","0.012238652322250423",,"linux","macOS","linux","macOS","1.0","1.0","Teeworlds","terraria","Teeworlds","terraria","0.0","0.0","Teeworlds Team","505 Games","Teeworlds Team","505 Games","0.0714285714285714","0.0714285714285714","2015-01-01T00:00","2011-01-01T00:00","2015-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_1427","wikidata_20695","0.01831733836856246",,"linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","SpaceChem","Spore","SpaceChem","Spore","0.0","0.0","Zachtronics","Maxis","Zachtronics","Maxis","0.2727272727272727","0.2727272727272727","2011-01-01T00:00","2008-01-01T00:00","2011-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_30030","wikidata_20030",,"0","windows","Nintendo DS","windows","Nintendo DS","0.0","0.0","Stickman Safe and Destroy","EA Playground","Stickman Safe and Destroy","EA Playground","0.0","0.0","alexeibelih","EA Vancouver","alexeibelih","EA Vancouver","0.08333333333333337","0.08333333333333337","2018-01-01T00:00","2007-01-01T00:00","2018-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_8668","wikidata_26240",,"0","linux","macOS","linux","macOS","1.0","1.0","Party Hard","Party Hard (jogo eletrônico)","Party Hard","Party Hard (jogo eletrônico)","0.5","0.5","Pinokl Games;Kverta",,"Pinokl Games;Kverta",,"0.0","0.0","2015-01-01T00:00","2015-01-01T00:00","2015-01-01T00:00","2015-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_20329","wikidata_33060","0.01481576336399951",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","GunHero","Guns'N'Zombies","GunHero","Guns'N'Zombies","0.0","0.0","Olli-Samuli Lehmus","Krealit","Olli-Samuli Lehmus","Krealit","0.16666666666666663","0.16666666666666663","2017-01-01T00:00","2014-01-01T00:00","2017-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_35005","wikidata_131",,"0","mac","Commodore Amiga","mac","Commodore Amiga","0.0","0.0","Welcome To The Dreamscape","Bubble Dizzy","Welcome To The Dreamscape","Bubble Dizzy","0.0","0.0","FYRE Games","Oliver Twins","FYRE Games","Oliver Twins","0.25","0.25","2018-01-01T00:00","1990-01-01T00:00","2018-01-01T00:00","1990-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_22152","wikidata_19703","0.9981521202831976",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Another Adventure","Another Adventure","Another Adventure","Another Adventure","1.0","1.0","ThankCreate Studio","ThankCreate Studio","ThankCreate Studio","ThankCreate Studio","1.0","1.0","2017-01-01T00:00","2017-01-01T00:00","2017-01-01T00:00","2017-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_2976","wikidata_32136",,"1","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Blackguards","The Dark Eye: Blackguards","Blackguards","The Dark Eye: Blackguards","0.25","0.25","Daedalic Entertainment","Daedalic Entertainment","Daedalic Entertainment","Daedalic Entertainment","1.0","1.0","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","2014-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_5981","wikidata_26714","0.019640904570165204",,"linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Bionic Heart","bionicle heroes","Bionic Heart","bionicle heroes","0.0","0.0","Winter Wolves","TT Games","Winter Wolves","TT Games","0.3076923076923077","0.3076923076923077","2014-01-01T00:00","2006-01-01T00:00","2014-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_12613","wikidata_26257","0.01060130058076173",,"mac","macOS","mac","macOS","1.0","1.0","StarBreak","Stonicorn","StarBreak","Stonicorn","0.0","0.0","Crunchy Games",,"Crunchy Games",,"0.0","0.0","2016-01-01T00:00","","2016-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_6214","wikidata_35208","0.012534845208090879",,"linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Convoy","Conan","Convoy","Conan","0.0","0.0","Convoy Games","Cauldron","Convoy Games","Cauldron","0.08333333333333337","0.08333333333333337","2015-01-01T00:00","2004-01-01T00:00","2015-01-01T00:00","2004-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_12268","wikidata_10690","0.9981521202831976","1","mac","macOS","mac","macOS","1.0","1.0","5089: The Action RPG","5089: The Action RPG","5089: The Action RPG","5089: The Action RPG","1.0","1.0","Phr00t's Software","Phr00t's Software","Phr00t's Software","Phr00t's Software","1.0","1.0","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_2613","wikidata_19883",,"1","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Angry Video Game Nerd Adventures","The Angry Video Game Nerd Adventures","Angry Video Game Nerd Adventures","The Angry Video Game Nerd Adventures","0.8333333333333334","0.8333333333333334","FreakZone Games",,"FreakZone Games",,"0.0","0.0","2013-01-01T00:00","2013-01-01T00:00","2013-01-01T00:00","2013-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_31404","wikidata_26928","0.017092786091655383",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Magikiras","Matteraketen","Magikiras","Matteraketen","0.0","0.0","Hosted Games","Davidson & Associates","Hosted Games","Davidson & Associates","0.23809523809523814","0.23809523809523814","2018-01-01T00:00","1994-01-01T00:00","2018-01-01T00:00","1994-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_24873","wikidata_30048","0.01060130058076173",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Malfunction","Mahjongg","Malfunction","Mahjongg","0.0","0.0","Barlock Games",,"Barlock Games",,"0.0","0.0","2017-01-01T00:00","2002-01-01T00:00","2017-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_26015","wikidata_23721",,"0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","EVE: Valkyrie – Warzone","Supreme Snowboarding","EVE: Valkyrie – Warzone","Supreme Snowboarding","0.0","0.0","CCP","Housemarque","CCP","Housemarque","0.0","0.0","2017-01-01T00:00","2000-01-01T00:00","2017-01-01T00:00","2000-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_29992","wikidata_34658","0.019640904570165204",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","FormFish","Fotonica","FormFish","Fotonica","0.0","0.0","David CAYE","Santa Ragione","David CAYE","Santa Ragione","0.3076923076923077","0.3076923076923077","2018-01-01T00:00","2014-01-01T00:00","2018-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_35027","wikidata_791",,"0","windows","PlayStation 2","windows","PlayStation 2","0.0","0.0","Let's Go There And Wander Nowhere","Lego Star Wars","Let's Go There And Wander Nowhere","Lego Star Wars","0.0","0.0","Polychroma Games","Traveller's Tales","Polychroma Games","Traveller's Tales","0.23529411764705888","0.23529411764705888","2018-01-01T00:00","2005-01-01T00:00","2018-01-01T00:00","2005-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_26018","wikidata_23811",,"0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Romance with Chocolate - Hidden Object in Paris. HOPA","さかあがりハリケーン 〜LET'S PILE UP OUR SCHOOL!〜","Romance with Chocolate - Hidden Object in Paris. HOPA","さかあがりハリケーン 〜LET'S PILE UP OUR SCHOOL!〜","0.0","0.0","Crisp App Studio",,"Crisp App Studio",,"0.0","0.0","2017-01-01T00:00","","2017-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_3391","wikidata_16965","0.012961438171022147",,"windows","Linux","windows","Linux","1.0","1.0","Drifter","Dragonfable","Drifter","Dragonfable","0.0","0.0","Celsius Game Studios","Artix Entertainment","Celsius Game Studios","Artix Entertainment","0.09999999999999998","0.09999999999999998","2014-01-01T00:00","2006-01-01T00:00","2014-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_24929","wikidata_25916","0.01060130058076173",,"linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","MINDNIGHT","Miniconomy","MINDNIGHT","Miniconomy","0.0","0.0","No Moon",,"No Moon",,"0.0","0.0","2017-01-01T00:00","2002-01-01T00:00","2017-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_2344","wikidata_22641","0.013858054260990798",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Risk","Rift","Risk","Rift","0.0","0.0","Sperasoft, Inc.","Trion Worlds","Sperasoft, Inc.","Trion Worlds","0.1333333333333333","0.1333333333333333","2013-01-01T00:00","2011-01-01T00:00","2013-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_3391","wikidata_16964","0.012961438171022147",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Drifter","DragonFable","Drifter","DragonFable","0.0","0.0","Celsius Game Studios","Artix Entertainment","Celsius Game Studios","Artix Entertainment","0.09999999999999998","0.09999999999999998","2014-01-01T00:00","2006-01-01T00:00","2014-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_30026","wikidata_20026",,"0","linux","Xbox 360","linux","Xbox 360","0.0","0.0","Yousei","NBA Live 07","Yousei","NBA Live 07","0.0","0.0","sakevisual","EA Vancouver","sakevisual","EA Vancouver","0.16666666666666663","0.16666666666666663","2018-01-01T00:00","2006-01-01T00:00","2018-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_11048","wikidata_26251","0.9860463797310312","1","mac","macOS","mac","macOS","1.0","1.0","Iconoclasts","Iconoclasts","Iconoclasts","Iconoclasts","1.0","1.0","Joakim Sandberg",,"Joakim Sandberg",,"0.0","0.0","2018-01-01T00:00","2018-01-01T00:00","2018-01-01T00:00","2018-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_32562","wikidata_18451","0.012838113217703426",,"windows","macOS","windows","macOS","1.0","1.0","Temptation","Tetrageddon","Temptation","Tetrageddon","0.0","0.0","DIEDEMOR STUDIO GAMES","Nathalie Lawhead","DIEDEMOR STUDIO GAMES","Nathalie Lawhead","0.09523809523809523","0.09523809523809523","2018-01-01T00:00","","2018-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_10324","wikidata_35792","0.019116270407402033",,"windows","Linux","windows","Linux","1.0","1.0","Devilry","Descent","Devilry","Descent","0.0","0.0","New State","Parallax Software","New State","Parallax Software","0.2941176470588235","0.2941176470588235","2015-01-01T00:00","1996-01-01T00:00","2015-01-01T00:00","1996-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_32562","wikidata_18450","0.012838113217703426",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Temptation","Tetrageddon","Temptation","Tetrageddon","0.0","0.0","DIEDEMOR STUDIO GAMES","Nathalie Lawhead","DIEDEMOR STUDIO GAMES","Nathalie Lawhead","0.09523809523809523","0.09523809523809523","2018-01-01T00:00","","2018-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_38735","wikidata_28349","0.0187984085280937",,"windows","Linux","windows","Linux","1.0","1.0","HEARTBEAT","HeXen","HEARTBEAT","HeXen","0.0","0.0","CHUMBOSOFT LLC","Raven Software","CHUMBOSOFT LLC","Raven Software","0.2857142857142857","0.2857142857142857","2018-01-01T00:00","1995-01-01T00:00","2018-01-01T00:00","1995-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_4912","wikidata_745","0.0169973323617863",,"linux","macOS","linux","macOS","1.0","1.0","Cosmochoria","Counter-Strike","Cosmochoria","Counter-Strike","0.0","0.0","Nate Schmold","Valve Corporation","Nate Schmold","Valve Corporation","0.23529411764705888","0.23529411764705888","2015-01-01T00:00","1999-01-01T00:00","2015-01-01T00:00","1999-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_30023","wikidata_20023",,"0","mac","Android","mac","Android","0.0","0.0","Confederate Express","Lemmings: The Puzzle Adventure","Confederate Express","Lemmings: The Puzzle Adventure","0.0","0.0","Maksym Pashanin","Sad Puppy","Maksym Pashanin","Sad Puppy","0.19999999999999996","0.19999999999999996","2018-01-01T00:00","","2018-01-01T00:00","","0.0","0.0"
"WekaMatchingRule","steam_games_6710","wikidata_26851","0.016104974251991266",,"windows","macOS","windows","macOS","1.0","1.0","BloodNet","BloodRayne","BloodNet","BloodRayne","0.0","0.0","MicroProse Software, Inc","Terminal Reality","MicroProse Software, Inc","Terminal Reality","0.20833333333333337","0.20833333333333337","2014-01-01T00:00","2002-01-01T00:00","2014-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_8668","wikidata_26238",,"1","linux","Linux","linux","Linux","1.0","1.0","Party Hard","Party Hard (jogo eletrônico)","Party Hard","Party Hard (jogo eletrônico)","0.5","0.5","Pinokl Games;Kverta",,"Pinokl Games;Kverta",,"0.0","0.0","2015-01-01T00:00","2015-01-01T00:00","2015-01-01T00:00","2015-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_3","wikidata_743","0.870751969109013","1","linux","Linux","linux","Linux","1.0","1.0","Counter-Strike","Counter-Strike","Counter-Strike","Counter-Strike","1.0","1.0","Valve","Valve Corporation","Valve","Valve Corporation","0.2941176470588235","0.2941176470588235","2000-01-01T00:00","1999-01-01T00:00","2000-01-01T00:00","1999-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_23028","wikidata_1811",,"0","windows","Nintendo DS","windows","Nintendo DS","0.0","0.0","Fantasynth: Chez Nous","Pokémon Ranger : Sillages de lumière","Fantasynth: Chez Nous","Pokémon Ranger : Sillages de lumière","0.0","0.0","HelloEnjoy","Creatures","HelloEnjoy","Creatures","0.0","0.0","2017-01-01T00:00","2010-01-01T00:00","2017-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_27154","wikidata_31161","0.014329025966463507",,"windows","macOS","windows","macOS","1.0","1.0","DIE","Diablo","DIE","Diablo","0.0","0.0","Neosia Entertainment","Blizzard North","Neosia Entertainment","Blizzard North","0.15000000000000002","0.15000000000000002","2019-01-01T00:00","1996-01-01T00:00","2019-01-01T00:00","1996-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_14424","wikidata_5530","0.01481576336399951",,"linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Parkitect","Pac-Man","Parkitect","Pac-Man","0.0","0.0","Texel Raptor","Namco","Texel Raptor","Namco","0.16666666666666663","0.16666666666666663","2018-01-01T00:00","1980-01-01T00:00","2018-01-01T00:00","1980-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_20043","wikidata_24451","0.01060130058076173",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Ludu","Lupinball","Ludu","Lupinball","0.0","0.0","Léo-Games",,"Léo-Games",,"0.0","0.0","2016-01-01T00:00","2017-01-01T00:00","2016-01-01T00:00","2017-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_23019","wikidata_1541",,"0","mac","Nintendo 3DS","mac","Nintendo 3DS","0.0","0.0","Football Manager 2018","Pokémon Zaffiro Alfa","Football Manager 2018","Pokémon Zaffiro Alfa","0.0","0.0","Sports Interactive","Game Freak","Sports Interactive","Game Freak","0.16666666666666663","0.16666666666666663","2017-01-01T00:00","2014-01-01T00:00","2017-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_31910","wikidata_32209","0.9981521202831976","1","linux","Linux","linux","Linux","1.0","1.0","Paint It Black","Paint It Black","Paint It Black","Paint It Black","1.0","1.0","Decabry","Decabry","Decabry","Decabry","1.0","1.0","2018-01-01T00:00","2018-01-01T00:00","2018-01-01T00:00","2018-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_604","wikidata_207",,"0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","The Witcher 2: Assassins of Kings Enhanced Edition","L'incredibile Hulk","The Witcher 2: Assassins of Kings Enhanced Edition","L'incredibile Hulk","0.0","0.0","CD PROJEKT RED","Edge of Reality","CD PROJEKT RED","Edge of Reality","0.1333333333333333","0.1333333333333333","2012-01-01T00:00","2008-01-01T00:00","2012-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_37448","wikidata_22151","0.019116270407402033",,"mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Spotter","Split/Second","Spotter","Split/Second","0.0","0.0","baKno Games","Black Rock Studio","baKno Games","Black Rock Studio","0.2941176470588235","0.2941176470588235","2018-01-01T00:00","2010-01-01T00:00","2018-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_27154","wikidata_31160","0.014329025966463507",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","DIE","Diablo","DIE","Diablo","0.0","0.0","Neosia Entertainment","Blizzard North","Neosia Entertainment","Blizzard North","0.15000000000000002","0.15000000000000002","2019-01-01T00:00","1996-01-01T00:00","2019-01-01T00:00","1996-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_31442","wikidata_21124","0.012534845208090879",,"linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","DarkDIRE","Darksiders","DarkDIRE","Darksiders","0.0","0.0","CounterParry","Vigil Games","CounterParry","Vigil Games","0.08333333333333337","0.08333333333333337","2018-01-01T00:00","2010-01-01T00:00","2018-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","steam_games_1866","wikidata_32657","0.9981521202831976",,"windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Guns of Icarus Online","Guns of Icarus online","Guns of Icarus Online","Guns of Icarus online","1.0","1.0","Muse Games","Muse Games","Muse Games","Muse Games","1.0","1.0","2012-01-01T00:00","2012-01-01T00:00","2012-01-01T00:00","2012-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_1866","wikidata_32658","0.9981521202831976",,"windows","macOS","windows","macOS","1.0","1.0","Guns of Icarus Online","Guns of Icarus online","Guns of Icarus Online","Guns of Icarus online","1.0","1.0","Muse Games","Muse Games","Muse Games","Muse Games","1.0","1.0","2012-01-01T00:00","2012-01-01T00:00","2012-01-01T00:00","2012-01-01T00:00","1.0","1.0"
"WekaMatchingRule","steam_games_23013","wikidata_1361",,"0","linux","PlayStation 2","linux","PlayStation 2","0.0","0.0","Lazer Cops","Harry Potter et l'Ordre du phénix","Lazer Cops","Harry Potter et l'Ordre du phénix","0.0","0.0","Foolish Mortals Games","Electronic Arts","Foolish Mortals Games","Electronic Arts","0.23809523809523814","0.23809523809523814","2017-01-01T00:00","2007-01-01T00:00","2017-01-01T00:00","2007-01-01T00:00","0.0","0.0"
