"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] TitleComparator record1Value","[0] TitleComparator record2Value","[0] TitleComparator record1PreprocessedValue","[0] TitleComparator record2PreprocessedValue","[0] TitleComparator similarity","[0] TitleComparator postproccesedSimilarity","[1] PlatformComparatorAdvanced record1Value","[1] PlatformComparatorAdvanced record2Value","[1] PlatformComparatorAdvanced record1PreprocessedValue","[1] PlatformComparatorAdvanced record2PreprocessedValue","[1] PlatformComparatorAdvanced similarity","[1] PlatformComparatorAdvanced postproccesedSimilarity","[2] DeveloperComparator record1Value","[2] DeveloperComparator record2Value","[2] DeveloperComparator record1PreprocessedValue","[2] DeveloperComparator record2PreprocessedValue","[2] DeveloperComparator similarity","[2] DeveloperComparator postproccesedSimilarity","[3] PubDateComparator record1Value","[3] PubDateComparator record2Value","[3] PubDateComparator record1PreprocessedValue","[3] PubDateComparator record2PreprocessedValue","[3] PubDateComparator similarity","[3] PubDateComparator postproccesedSimilarity"
"LinearCombinationMatchingRule","steam_games_20689","wikidata_25820","0.3625",,"NeverEnd","Necronomicon","NeverEnd","Necronomicon","0.0","0.0","linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Duck","MC2 France","Duck","MC2 France","0.45","0.45","2017-01-01T00:00","2001-01-01T00:00","2017-01-01T00:00","2001-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_20999","wikidata_26255","0.25",,"Stickmageddon","Stonicorn","Stickmageddon","Stonicorn","0.0","0.0","windows","Linux","windows","Linux","1.0","1.0","SadFish",,"SadFish",,"0.0","0.0","2019-01-01T00:00","","2019-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_20999","wikidata_26256","0.25",,"Stickmageddon","Stonicorn","Stickmageddon","Stonicorn","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","SadFish",,"SadFish",,"0.0","0.0","2019-01-01T00:00","","2019-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_34048","wikidata_5781","0.3527777777777778",,"Rent-a-Vice","Requital","Rent-a-Vice","Requital","0.0","0.0","linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Choice of Games","Akella","Choice of Games","Akella","0.41111111111111115","0.41111111111111115","2018-01-01T00:00","2006-01-01T00:00","2018-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_3197","wikidata_27787","0.3701159951159951",,"Stonehearth","Steins;Gate","Stonehearth","Steins;Gate","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Radiant Entertainment","The Five powered & basics.","Radiant Entertainment","The Five powered & basics.","0.48046398046398037","0.48046398046398037","2018-01-01T00:00","2009-01-01T00:00","2018-01-01T00:00","2009-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_9371","wikidata_33779","0.37037037037037035",,"Songbringer","Solipskier","Songbringer","Solipskier","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Wizard Fu","Mikengreg","Wizard Fu","Mikengreg","0.48148148148148145","0.48148148148148145","2017-01-01T00:00","","2017-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_28246","wikidata_287","0.25",,"Bonbon","boin","Bonbon","boin","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Aetheric Games",,"Aetheric Games",,"0.0","0.0","2017-01-01T00:00","2004-01-01T00:00","2017-01-01T00:00","2004-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_31048","wikidata_25509","0.3833333333333333",,"Sunburnt","Summoner","Sunburnt","Summoner","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Static Shell Studios","Deep Silver Volition","Static Shell Studios","Deep Silver Volition","0.5333333333333333","0.5333333333333333","2018-01-01T00:00","2000-01-01T00:00","2018-01-01T00:00","2000-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_3801","wikidata_27543","0.33333333333333337",,"Antisquad","Anarcute","Antisquad","Anarcute","0.0","0.0","linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","InsGames",,"InsGames",,"0.0","0.0","2014-01-01T00:00","2016-01-01T00:00","2014-01-01T00:00","2016-01-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","steam_games_26464","wikidata_32650","0.3880952380952381",,"Guppy","Gunship!","Guppy","Gunship!","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","ninjadodogames","MicroProse","ninjadodogames","MicroProse","0.5523809523809524","0.5523809523809524","2017-01-01T00:00","2000-01-01T00:00","2017-01-01T00:00","2000-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_32041","wikidata_4166","0.25",,"Quickshot","QuakeWorld","Quickshot","QuakeWorld","0.0","0.0","windows","Linux","windows","Linux","1.0","1.0","Headroom.one","id Software","Headroom.one","id Software","0.0","0.0","2018-01-01T00:00","1996-01-01T00:00","2018-01-01T00:00","1996-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_19409","wikidata_28279","0.25",,"CAGE","Carrion","CAGE","Carrion","0.0","0.0","mac","Linux","mac","Linux","1.0","1.0","KorteGames",,"KorteGames",,"0.0","0.0","2016-01-01T00:00","2020-01-01T00:00","2016-01-01T00:00","2020-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_32041","wikidata_4167","0.25",,"Quickshot","QuakeWorld","Quickshot","QuakeWorld","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Headroom.one","id Software","Headroom.one","id Software","0.0","0.0","2018-01-01T00:00","1996-01-01T00:00","2018-01-01T00:00","1996-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_1328","wikidata_21174","0.875",,"Dungeon Defenders","Dungeon defender","Dungeon Defenders","Dungeon defender","0.5","0.5","linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","Trendy Entertainment","Trendy Entertainment","Trendy Entertainment","Trendy Entertainment","1.0","1.0","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","2011-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_13292","wikidata_32192","0.5861742424242424",,"Blockpocalypse","Blackwake","Blockpocalypse","Blackwake","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","dimeStudios","Mastfire Studios","dimeStudios","Mastfire Studios","0.6780303030303031","0.6780303030303031","2016-01-01T00:00","2017-01-01T00:00","2016-01-01T00:00","2017-01-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","steam_games_39135","wikidata_34738","0.4097222222222222",,"VireFit","Vilmonic","VireFit","Vilmonic","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Daemon Cat","Bludgeonsoft","Daemon Cat","Bludgeonsoft","0.638888888888889","0.638888888888889","2019-01-01T00:00","2015-01-01T00:00","2019-01-01T00:00","2015-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_10565","wikidata_24940","0.3541666666666667",,"Burgers","BurgerTime","Burgers","BurgerTime","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","storm_sharks","Data East","storm_sharks","Data East","0.4166666666666667","0.4166666666666667","2015-01-01T00:00","1982-01-01T00:00","2015-01-01T00:00","1982-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_22479","wikidata_22483","0.3531746031746032",,"Cryptocracy","Crysis","Cryptocracy","Crysis","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Dozen Minds OU","Crytek","Dozen Minds OU","Crytek","0.41269841269841273","0.41269841269841273","2017-01-01T00:00","2007-01-01T00:00","2017-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_13292","wikidata_32193","0.5861742424242424",,"Blockpocalypse","Blackwake","Blockpocalypse","Blackwake","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","dimeStudios","Mastfire Studios","dimeStudios","Mastfire Studios","0.6780303030303031","0.6780303030303031","2016-01-01T00:00","2017-01-01T00:00","2016-01-01T00:00","2017-01-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","steam_games_5499","wikidata_32012","0.3662037037037037",,"Blinding Dark","Black Dahlia","Blinding Dark","Black Dahlia","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Games Hut","Take-Two Interactive","Games Hut","Take-Two Interactive","0.4648148148148148","0.4648148148148148","2014-01-01T00:00","1998-01-01T00:00","2014-01-01T00:00","1998-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_5085","wikidata_35225","0.6041666666666666",,"Iron Storm","Iron Storm","Iron Storm","Iron Storm","1.0","1.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Microids","Kylotonn","Microids","Kylotonn","0.4166666666666667","0.4166666666666667","2014-01-01T00:00","2002-01-01T00:00","2014-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_31911","wikidata_29179","0.4110913312693498",,"Radiis","Rayman","Radiis","Rayman","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Urban Goose Games","Ubisoft Montpellier","Urban Goose Games","Ubisoft Montpellier","0.6443653250773994","0.6443653250773994","2018-01-01T00:00","1995-01-01T00:00","2018-01-01T00:00","1995-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_18934","wikidata_24203","0.5895299145299145",,"SuperMoose","SuperHOT","SuperMoose","SuperHOT","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Play Publishing","Superhot Team","Play Publishing","Superhot Team","0.3581196581196581","0.3581196581196581","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_18934","wikidata_24204","0.5895299145299145",,"SuperMoose","SuperHOT","SuperMoose","SuperHOT","0.0","0.0","mac","macOS","mac","macOS","1.0","1.0","Play Publishing","Superhot Team","Play Publishing","Superhot Team","0.3581196581196581","0.3581196581196581","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","2016-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_191","wikidata_32192","0.3900462962962963",,"BloodRayne","Blackwake","BloodRayne","Blackwake","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Terminal Reality","Mastfire Studios","Terminal Reality","Mastfire Studios","0.5601851851851852","0.5601851851851852","2006-01-01T00:00","2017-01-01T00:00","2006-01-01T00:00","2017-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_191","wikidata_32193","0.3900462962962963",,"BloodRayne","Blackwake","BloodRayne","Blackwake","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Terminal Reality","Mastfire Studios","Terminal Reality","Mastfire Studios","0.5601851851851852","0.5601851851851852","2006-01-01T00:00","2017-01-01T00:00","2006-01-01T00:00","2017-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_24479","wikidata_34743","0.4666666666666667",,"VITATIO","Vilmonic","VITATIO","Vilmonic","0.0","0.0","windows","Linux","windows","Linux","1.0","1.0","ColloseusX","Bludgeonsoft","ColloseusX","Bludgeonsoft","0.5333333333333333","0.5333333333333333","2017-01-01T00:00","2015-01-01T00:00","2017-01-01T00:00","2015-01-01T00:00","0.33333333333333337","0.33333333333333337"
"LinearCombinationMatchingRule","steam_games_19852","wikidata_22296","0.25",,"Terroir","Terraria","Terroir","Terraria","0.0","0.0","windows","Linux","windows","Linux","1.0","1.0","General Interactive Co.","Re-Logic","General Interactive Co.","Re-Logic","0.0","0.0","2017-01-01T00:00","2011-01-01T00:00","2017-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_32172","wikidata_24548","0.25",,"Questlike","QUINTUPLE☆SPLASH","Questlike","QUINTUPLE☆SPLASH","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Spritewrench",,"Spritewrench",,"0.0","0.0","2018-01-01T00:00","","2018-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_3721","wikidata_33028","0.3680555555555556",,"Monochroma","Mothergunship","Monochroma","Mothergunship","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Nowhere Studios","Grip Games","Nowhere Studios","Grip Games","0.47222222222222227","0.47222222222222227","2014-01-01T00:00","2018-01-01T00:00","2014-01-01T00:00","2018-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_39059","wikidata_21194","0.12301587301587302",,"Deez","Defender","Deez","Defender","0.0","0.0","windows","PC booter","windows","PC booter","0.0","0.0","UPandQ","WMS Industries","UPandQ","WMS Industries","0.4920634920634921","0.4920634920634921","2019-01-01T00:00","1981-01-01T00:00","2019-01-01T00:00","1981-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_7701","wikidata_26295","0.3656565656565656",,"Shipwreck","Shadowrun","Shipwreck","Shadowrun","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Brushfire Games","FASA Studio","Brushfire Games","FASA Studio","0.46262626262626255","0.46262626262626255","2015-01-01T00:00","2007-01-01T00:00","2015-01-01T00:00","2007-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_520","wikidata_24897","0.8984848484848484",,"Monster Trucks Nitro","Monster Trucks Nitro","Monster Trucks Nitro","Monster Trucks Nitro","1.0","1.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Redlynx Ltd","RedLynx","Redlynx Ltd","RedLynx","0.9272727272727272","0.9272727272727272","2009-01-01T00:00","2008-01-01T00:00","2009-01-01T00:00","2008-01-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","steam_games_520","wikidata_24898","0.8984848484848484",,"Monster Trucks Nitro","Monster Trucks Nitro","Monster Trucks Nitro","Monster Trucks Nitro","1.0","1.0","windows","macOS","windows","macOS","1.0","1.0","Redlynx Ltd","RedLynx","Redlynx Ltd","RedLynx","0.9272727272727272","0.9272727272727272","2009-01-01T00:00","2008-01-01T00:00","2009-01-01T00:00","2008-01-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","steam_games_34132","wikidata_6045","0.25",,"MissileDancer","Minestryger","MissileDancer","Minestryger","0.0","0.0","windows","Linux","windows","Linux","1.0","1.0","TERARIN GAMES",,"TERARIN GAMES",,"0.0","0.0","2018-01-01T00:00","1989-01-01T00:00","2018-01-01T00:00","1989-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_33817","wikidata_20695","0.3575757575757576",,"Splash","Spore","Splash","Spore","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Jan Urbanek","Maxis","Jan Urbanek","Maxis","0.43030303030303035","0.43030303030303035","2018-01-01T00:00","2008-01-01T00:00","2018-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_26140","wikidata_34658","0.3912393162393163",,"Foundation","Fotonica","Foundation","Fotonica","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Polymorph Games","Santa Ragione","Polymorph Games","Santa Ragione","0.5649572649572651","0.5649572649572651","2019-01-01T00:00","2014-01-01T00:00","2019-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_33817","wikidata_20694","0.3575757575757576",,"Splash","Spore","Splash","Spore","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Jan Urbanek","Maxis","Jan Urbanek","Maxis","0.43030303030303035","0.43030303030303035","2018-01-01T00:00","2008-01-01T00:00","2018-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_1417","wikidata_24839","0.3647993471582181",,"DETOUR","DEADBOLT","DETOUR","DEADBOLT","0.0","0.0","windows","macOS","windows","macOS","1.0","1.0","Geoff 'Zag' Keene;Richard Keene","Hopoo Games, LLC","Geoff 'Zag' Keene;Richard Keene","Hopoo Games, LLC","0.45919738863287246","0.45919738863287246","2011-01-01T00:00","2016-01-01T00:00","2011-01-01T00:00","2016-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_1586","wikidata_24065","0.25",,"Stacking","Start-Up","Stacking","Start-Up","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Double Fine Productions","Monte Cristo","Double Fine Productions","Monte Cristo","0.0","0.0","2012-01-01T00:00","2000-01-01T00:00","2012-01-01T00:00","2000-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_5474","wikidata_33110","0.25",,"Roundabout","Rocksmith","Roundabout","Rocksmith","0.0","0.0","linux","Microsoft Windows","linux","Microsoft Windows","1.0","1.0","No Goblin","Ubisoft","No Goblin","Ubisoft","0.0","0.0","2014-01-01T00:00","2011-01-01T00:00","2014-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_33064","wikidata_20939","0.3722943722943723",,"Grandpa","Gridrunner++","Grandpa","Gridrunner++","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Pudding","Jeff Minter","Pudding","Jeff Minter","0.48917748917748916","0.48917748917748916","2018-01-01T00:00","2002-01-01T00:00","2018-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_14608","wikidata_22477","0.25",,"Skedaddle","Skatebird","Skedaddle","Skatebird","0.0","0.0","mac","macOS","mac","macOS","1.0","1.0","plaiko",,"plaiko",,"0.0","0.0","2016-01-01T00:00","","2016-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_590","wikidata_17778","0.5",,"Red Faction","Red Faction","Red Faction","Red Faction","1.0","1.0","windows","macOS","windows","macOS","1.0","1.0","Volition, Inc.","Deep Silver Volition","Volition, Inc.","Deep Silver Volition","0.0","0.0","2009-01-01T00:00","2001-01-01T00:00","2009-01-01T00:00","2001-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_14608","wikidata_22475","0.25",,"Skedaddle","Skatebird","Skedaddle","Skatebird","0.0","0.0","mac","Linux","mac","Linux","1.0","1.0","plaiko",,"plaiko",,"0.0","0.0","2016-01-01T00:00","","2016-01-01T00:00","","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_2891","wikidata_24332","1.0",,"Viscera Cleanup Detail","Viscera Cleanup Detail","Viscera Cleanup Detail","Viscera Cleanup Detail","1.0","1.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","RuneStorm","RuneStorm","RuneStorm","RuneStorm","1.0","1.0","2015-01-01T00:00","2015-01-01T00:00","2015-01-01T00:00","2015-01-01T00:00","1.0","1.0"
"LinearCombinationMatchingRule","steam_games_11265","wikidata_24839","0.5767045454545454",,"Deliverance","DEADBOLT","Deliverance","DEADBOLT","0.0","0.0","mac","macOS","mac","macOS","1.0","1.0","TBDTS Games","Hopoo Games, LLC","TBDTS Games","Hopoo Games, LLC","0.6401515151515151","0.6401515151515151","2015-01-01T00:00","2016-01-01T00:00","2015-01-01T00:00","2016-01-01T00:00","0.6666666666666667","0.6666666666666667"
"LinearCombinationMatchingRule","steam_games_23601","wikidata_20267","0.3575757575757576",,"Code51:Mecha Arena","Combat Arms","Code51:Mecha Arena","Combat Arms","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","SmellyRiver","Nexon","SmellyRiver","Nexon","0.43030303030303035","0.43030303030303035","2018-01-01T00:00","2008-01-01T00:00","2018-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_27070","wikidata_22297","0.3680555555555555",,"TERRAGEARTH","Terraria","TERRAGEARTH","Terraria","0.0","0.0","windows","Microsoft Windows","windows","Microsoft Windows","1.0","1.0","Denis Isakov","Re-Logic","Denis Isakov","Re-Logic","0.47222222222222215","0.47222222222222215","2017-01-01T00:00","2011-01-01T00:00","2017-01-01T00:00","2011-01-01T00:00","0.0","0.0"
"LinearCombinationMatchingRule","steam_games_1829","wikidata_21562","0.25",,"Bumbledore","BULLY","Bumbledore","BULLY","0.0","0.0","mac","Microsoft Windows","mac","Microsoft Windows","1.0","1.0","Nimbly Games","Rockstar Vancouver","Nimbly Games","Rockstar Vancouver","0.0","0.0","2012-01-01T00:00","2006-01-01T00:00","2012-01-01T00:00","2006-01-01T00:00","0.0","0.0"
