"MatchingRule","Record1Identifier","Record2Identifier","TotalSimilarity","IsMatch","[0] TitleComparator record1Value","[0] TitleComparator record2Value","[0] TitleComparator record1PreprocessedValue","[0] TitleComparator record2PreprocessedValue","[0] TitleComparator similarity","[0] TitleComparator postproccesedSimilarity","[1] PlatformComparatorAdvanced record1Value","[1] PlatformComparatorAdvanced record2Value","[1] PlatformComparatorAdvanced record1PreprocessedValue","[1] PlatformComparatorAdvanced record2PreprocessedValue","[1] PlatformComparatorAdvanced similarity","[1] PlatformComparatorAdvanced postproccesedSimilarity","[2] PublisherComparator record1Value","[2] PublisherComparator record2Value","[2] PublisherComparator record1PreprocessedValue","[2] PublisherComparator record2PreprocessedValue","[2] PublisherComparator similarity","[2] PublisherComparator postproccesedSimilarity","[3] PubDateComparator record1Value","[3] PubDateComparator record2Value","[3] PubDateComparator record1PreprocessedValue","[3] PubDateComparator record2PreprocessedValue","[3] PubDateComparator similarity","[3] PubDateComparator postproccesedSimilarity"
"WekaMatchingRule","wikidata_4120","vg_sales_8603","0.7541421898268612",,".hack//Quarantine",".hack//G.U. Vol.2//Reminisce (jp sales)",".hack//Quarantine",".hack//G.U. Vol.2//Reminisce (jp sales)","0.5","0.5","PlayStation 2","PS2","PlayStation 2","PS2","1.0","1.0","Bandai Co., Ltd.","Namco Bandai Games","Bandai Co., Ltd.","Namco Bandai Games","0.5935185185185184","0.5935185185185184","2003-01-01T00:00","2006-01-01T00:00","2003-01-01T00:00","2006-01-01T00:00","0.7","0.7"
"WekaMatchingRule","wikidata_4120","vg_sales_12402","0.00855377160449164",,".hack//Quarantine","2 Games in 1: Sonic Pinball Party & Columns Crown",".hack//Quarantine","2 Games in 1: Sonic Pinball Party & Columns Crown","0.0","0.0","PlayStation 2","GBA","PlayStation 2","GBA","0.0","0.0","Bandai Co., Ltd.","Sega","Bandai Co., Ltd.","Sega","0.4375","0.4375","2003-01-01T00:00","2005-01-01T00:00","2003-01-01T00:00","2005-01-01T00:00","0.8","0.8"
"WekaMatchingRule","wikidata_35840","vg_sales_3389",,"0","Quake 3 Arena","Jeopardy!","Quake 3 Arena","Jeopardy!","0.0","0.0","Linux","Wii","Linux","Wii","0.0","0.0","Activision Publishing","THQ","Activision Publishing","THQ","0.0","0.0","1999-01-01T00:00","2010-01-01T00:00","1999-01-01T00:00","2010-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_10867","vg_sales_4169","0.004290250166656187",,"'98 Koushien: Koukou Yakyuu Simulation","2014 FIFA World Cup Brazil","'98 Koushien: Koukou Yakyuu Simulation","2014 FIFA World Cup Brazil","0.0","0.0","PlayStation","X360","PlayStation","X360","0.0","0.0",,"Electronic Arts",,"Electronic Arts","0.0","0.0","1998-01-01T00:00","2014-01-01T00:00","1998-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_26881","vg_sales_7220","0.9774233062142839","1","The Suffering","The Suffering","The Suffering","The Suffering","1.0","1.0","Xbox","XB","Xbox","XB","1.0","1.0","Midway Games","Midway Games","Midway Games","Midway Games","1.0","1.0","2004-01-01T00:00","2004-01-01T00:00","2004-01-01T00:00","2004-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_9018","vg_sales_4500","0.004290250166656187",,"'98 Kōshien","007: Quantum of Solace","'98 Kōshien","007: Quantum of Solace","0.0","0.0","PlayStation","PS2","PlayStation","PS2","0.0","0.0",,"Activision",,"Activision","0.0","0.0","1998-01-01T00:00","2008-01-01T00:00","1998-01-01T00:00","2008-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_4120","vg_sales_2060","0.004290250166656187",,".hack//Quarantine","1942",".hack//Quarantine","1942","0.0","0.0","PlayStation 2","NES","PlayStation 2","NES","0.0","0.0","Bandai Co., Ltd.","Capcom","Bandai Co., Ltd.","Capcom","0.0","0.0","2003-01-01T00:00","1985-01-01T00:00","2003-01-01T00:00","1985-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_9723","vg_sales_5860","0.24604896891301847",,"007 : Espion pour cible","24: The Game","007 : Espion pour cible","24: The Game","0.0","0.0","PlayStation 2","PS2","PlayStation 2","PS2","1.0","1.0","Electronic Arts","Sony Computer Entertainment","Electronic Arts","Sony Computer Entertainment","0.4432098765432098","0.4432098765432098","2001-01-01T00:00","2006-01-01T00:00","2001-01-01T00:00","2006-01-01T00:00","0.5","0.5"
"WekaMatchingRule","wikidata_29999","vg_sales_999","0.004290250166656187",,"#SelfieTennis","2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures","#SelfieTennis","2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures","0.0","0.0","Microsoft Windows","GBA","Microsoft Windows","GBA","0.0","0.0","Devolver Digital","THQ","Devolver Digital","THQ","0.0","0.0","2016-01-01T00:00","2007-01-01T00:00","2016-01-01T00:00","2007-01-01T00:00","0.09999999999999998","0.09999999999999998"
"WekaMatchingRule","wikidata_9725","vg_sales_12236","0.008350581635878982",,"007 : Espion pour cible","12-Sai. Honto no Kimochi","007 : Espion pour cible","12-Sai. Honto no Kimochi","0.0","0.0","Nintendo GameCube","3DS","Nintendo GameCube","3DS","0.0","0.0","Electronic Arts","Happinet","Electronic Arts","Happinet","0.4222222222222222","0.4222222222222222","2001-01-01T00:00","2014-01-01T00:00","2001-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_9177","vg_sales_3039","0.004290250166656187",,"(Brothers in Arms (2008","007: Quantum of Solace","(Brothers in Arms (2008","007: Quantum of Solace","0.0","0.0","N-Gage","Wii","N-Gage","Wii","0.0","0.0","Gameloft","Activision","Gameloft","Activision","0.0","0.0","2008-01-01T00:00","2008-01-01T00:00","2008-01-01T00:00","2008-01-01T00:00","1.0","1.0"
"WekaMatchingRule","wikidata_9724","vg_sales_13691","0.004290250166656187",,"007 : Espion pour cible","12Riven: The Psi-Climinal of Integral","007 : Espion pour cible","12Riven: The Psi-Climinal of Integral","0.0","0.0","Xbox","PS2","Xbox","PS2","0.0","0.0","Electronic Arts","CyberFront","Electronic Arts","CyberFront","0.0","0.0","2001-01-01T00:00","2008-01-01T00:00","2001-01-01T00:00","2008-01-01T00:00","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","wikidata_4120","vg_sales_11309","0.010016149138173247",,".hack//Quarantine","101-in-1 Sports Megamix",".hack//Quarantine","101-in-1 Sports Megamix","0.0","0.0","PlayStation 2","DS","PlayStation 2","DS","0.0","0.0","Bandai Co., Ltd.","Nordcurrent","Bandai Co., Ltd.","Nordcurrent","0.537878787878788","0.537878787878788","2003-01-01T00:00","2010-01-01T00:00","2003-01-01T00:00","2010-01-01T00:00","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","wikidata_9724","vg_sales_3532","0.009273868342161162",,"007 : Espion pour cible","3D Dot Game Heroes","007 : Espion pour cible","3D Dot Game Heroes","0.0","0.0","Xbox","PS3","Xbox","PS3","0.0","0.0","Electronic Arts","SouthPeak Games","Electronic Arts","SouthPeak Games","0.48888888888888893","0.48888888888888893","2001-01-01T00:00","2009-01-01T00:00","2001-01-01T00:00","2009-01-01T00:00","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","wikidata_9724","vg_sales_3771","0.24477906473489836",,"007 : Espion pour cible","2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe","007 : Espion pour cible","2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe","0.0","0.0","Xbox","XB","Xbox","XB","1.0","1.0","Electronic Arts","Sega","Electronic Arts","Sega","0.4388888888888889","0.4388888888888889","2001-01-01T00:00","2004-01-01T00:00","2001-01-01T00:00","2004-01-01T00:00","0.7","0.7"
"WekaMatchingRule","wikidata_191","vg_sales_5537","0.008063547842599217",,"007 : Quitte ou double","1001 Touch Games","007 : Quitte ou double","1001 Touch Games","0.0","0.0","PlayStation 2","DS","PlayStation 2","DS","0.0","0.0","Electronic Arts","Avanquest","Electronic Arts","Avanquest","0.39999999999999997","0.39999999999999997","2003-01-01T00:00","2011-01-01T00:00","2003-01-01T00:00","2011-01-01T00:00","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","wikidata_193","vg_sales_3769","0.1349346115231627",,"007 : Quitte ou double","007 Racing","007 : Quitte ou double","007 Racing","0.5","0.5","Nintendo GameCube","PS","Nintendo GameCube","PS","0.0","0.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2003-01-01T00:00","2000-01-01T00:00","2003-01-01T00:00","2000-01-01T00:00","0.7","0.7"
"WekaMatchingRule","wikidata_35979","vg_sales_10159","0.1390531134293811",,"..and the mooncats","18 Wheels of Steel: Extreme Trucker 2","..and the mooncats","18 Wheels of Steel: Extreme Trucker 2","0.0","0.0","Microsoft Windows","PC","Microsoft Windows","PC","1.0","1.0",,"Rondomedia",,"Rondomedia","0.0","0.0","2015-01-01T00:00","2011-01-01T00:00","2015-01-01T00:00","2011-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_191","vg_sales_7711","0.004290250166656187",,"007 : Quitte ou double","101-in-1 Explosive Megamix","007 : Quitte ou double","101-in-1 Explosive Megamix","0.0","0.0","PlayStation 2","DS","PlayStation 2","DS","0.0","0.0","Electronic Arts","Nordcurrent","Electronic Arts","Nordcurrent","0.0","0.0","2003-01-01T00:00","2008-01-01T00:00","2003-01-01T00:00","2008-01-01T00:00","0.5","0.5"
"WekaMatchingRule","wikidata_9018","vg_sales_5842","0.004290250166656187",,"'98 Kōshien","1701 A.D.","'98 Kōshien","1701 A.D.","0.0","0.0","PlayStation","PC","PlayStation","PC","0.0","0.0",,"Deep Silver",,"Deep Silver","0.0","0.0","1998-01-01T00:00","2006-01-01T00:00","1998-01-01T00:00","2006-01-01T00:00","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","wikidata_9724","vg_sales_14548","0.02706623893519078",,"007 : Espion pour cible","007: Quantum of Solace","007 : Espion pour cible","007: Quantum of Solace","0.25","0.25","Xbox","PC","Xbox","PC","0.0","0.0","Electronic Arts","Activision","Electronic Arts","Activision","0.5444444444444444","0.5444444444444444","2001-01-01T00:00","2008-01-01T00:00","2001-01-01T00:00","2008-01-01T00:00","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","wikidata_193","vg_sales_16113","0.004290250166656187",,"007 : Quitte ou double","1/2 Summer +","007 : Quitte ou double","1/2 Summer +","0.0","0.0","Nintendo GameCube","PSP","Nintendo GameCube","PSP","0.0","0.0","Electronic Arts","Kaga Create","Electronic Arts","Kaga Create","0.0","0.0","2003-01-01T00:00","2013-01-01T00:00","2003-01-01T00:00","2013-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_193","vg_sales_3532","0.009273868342161162",,"007 : Quitte ou double","3D Dot Game Heroes","007 : Quitte ou double","3D Dot Game Heroes","0.0","0.0","Nintendo GameCube","PS3","Nintendo GameCube","PS3","0.0","0.0","Electronic Arts","SouthPeak Games","Electronic Arts","SouthPeak Games","0.48888888888888893","0.48888888888888893","2003-01-01T00:00","2009-01-01T00:00","2003-01-01T00:00","2009-01-01T00:00","0.4","0.4"
"WekaMatchingRule","wikidata_193","vg_sales_3771","0.008572484691091491",,"007 : Quitte ou double","2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe","007 : Quitte ou double","2 in 1 Combo Pack: Sonic Heroes / Super Monkey Ball Deluxe","0.0","0.0","Nintendo GameCube","XB","Nintendo GameCube","XB","0.0","0.0","Electronic Arts","Sega","Electronic Arts","Sega","0.4388888888888889","0.4388888888888889","2003-01-01T00:00","2004-01-01T00:00","2003-01-01T00:00","2004-01-01T00:00","0.9","0.9"
"WekaMatchingRule","wikidata_9723","vg_sales_1274","0.02706623893519078",,"007 : Espion pour cible","007: Quantum of Solace","007 : Espion pour cible","007: Quantum of Solace","0.25","0.25","PlayStation 2","X360","PlayStation 2","X360","0.0","0.0","Electronic Arts","Activision","Electronic Arts","Activision","0.5444444444444444","0.5444444444444444","2001-01-01T00:00","2008-01-01T00:00","2001-01-01T00:00","2008-01-01T00:00","0.30000000000000004","0.30000000000000004"
"WekaMatchingRule","wikidata_8642","vg_sales_10399",,"0","Wwe SmackDown!vs Raw 08","Shovel Knight","Wwe SmackDown!vs Raw 08","Shovel Knight","0.0","0.0","Nintendo Wii","WiiU","Nintendo Wii","WiiU","0.0","0.0","THQ","Yacht Club Games","THQ","Yacht Club Games","0.0","0.0","2007-01-01T00:00","2015-01-01T00:00","2007-01-01T00:00","2015-01-01T00:00","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","wikidata_4120","vg_sales_421","0.009317365695226974",,".hack//Quarantine","007: Tomorrow Never Dies",".hack//Quarantine","007: Tomorrow Never Dies","0.0","0.0","PlayStation 2","PS","PlayStation 2","PS","0.0","0.0","Bandai Co., Ltd.","Electronic Arts","Bandai Co., Ltd.","Electronic Arts","0.49186507936507934","0.49186507936507934","2003-01-01T00:00","1999-01-01T00:00","2003-01-01T00:00","1999-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_9724","vg_sales_3769","0.1349346115231627",,"007 : Espion pour cible","007 Racing","007 : Espion pour cible","007 Racing","0.5","0.5","Xbox","PS","Xbox","PS","0.0","0.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2001-01-01T00:00","2000-01-01T00:00","2001-01-01T00:00","2000-01-01T00:00","0.9","0.9"
"WekaMatchingRule","wikidata_29999","vg_sales_7848","0.010578971853318773",,"#SelfieTennis","2002 FIFA World Cup","#SelfieTennis","2002 FIFA World Cup","0.0","0.0","Microsoft Windows","XB","Microsoft Windows","XB","0.0","0.0","Devolver Digital","Electronic Arts","Devolver Digital","Electronic Arts","0.5726851851851852","0.5726851851851852","2016-01-01T00:00","2002-01-01T00:00","2016-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_9723","vg_sales_421","0.054215079862723066",,"007 : Espion pour cible","007: Tomorrow Never Dies","007 : Espion pour cible","007: Tomorrow Never Dies","0.25","0.25","PlayStation 2","PS","PlayStation 2","PS","0.0","0.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2001-01-01T00:00","1999-01-01T00:00","2001-01-01T00:00","1999-01-01T00:00","0.8","0.8"
"WekaMatchingRule","wikidata_29999","vg_sales_3007","0.008187900890728435",,"#SelfieTennis","100 Classic Books","#SelfieTennis","100 Classic Books","0.0","0.0","Microsoft Windows","DS","Microsoft Windows","DS","0.0","0.0","Devolver Digital","Nintendo","Devolver Digital","Nintendo","0.40972222222222215","0.40972222222222215","2016-01-01T00:00","2008-01-01T00:00","2016-01-01T00:00","2008-01-01T00:00","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","wikidata_29999","vg_sales_4577","0.011119191775796391",,"#SelfieTennis","25 to Life","#SelfieTennis","25 to Life","0.0","0.0","Microsoft Windows","PS2","Microsoft Windows","PS2","0.0","0.0","Devolver Digital","Eidos Interactive","Devolver Digital","Eidos Interactive","0.6044117647058824","0.6044117647058824","2016-01-01T00:00","2006-01-01T00:00","2016-01-01T00:00","2006-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_9177","vg_sales_3293","0.01158868810466987",,"(Brothers in Arms (2008","2 Games in 1: Sonic Battle & ChuChu Rocket!","(Brothers in Arms (2008","2 Games in 1: Sonic Battle & ChuChu Rocket!","0.25","0.25","N-Gage","GBA","N-Gage","GBA","0.0","0.0","Gameloft","THQ","Gameloft","THQ","0.0","0.0","2008-01-01T00:00","2005-01-01T00:00","2008-01-01T00:00","2005-01-01T00:00","0.7","0.7"
"WekaMatchingRule","wikidata_29999","vg_sales_3003","0.004290250166656187",,"#SelfieTennis",".hack//Mutation Part 2","#SelfieTennis",".hack//Mutation Part 2","0.0","0.0","Microsoft Windows","PS2","Microsoft Windows","PS2","0.0","0.0","Devolver Digital","Atari","Devolver Digital","Atari","0.0","0.0","2016-01-01T00:00","2002-01-01T00:00","2016-01-01T00:00","2002-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_194","vg_sales_5803","0.004290250166656187",,"007 : Quitte ou double","40 Winks","007 : Quitte ou double","40 Winks","0.0","0.0","Game Boy Advance","PS","Game Boy Advance","PS","0.0","0.0","Electronic Arts","GT Interactive","Electronic Arts","GT Interactive","0.0","0.0","2003-01-01T00:00","1999-01-01T00:00","2003-01-01T00:00","1999-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_192","vg_sales_421","0.054215079862723066",,"007 : Quitte ou double","007: Tomorrow Never Dies","007 : Quitte ou double","007: Tomorrow Never Dies","0.25","0.25","Xbox","PS","Xbox","PS","0.0","0.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2003-01-01T00:00","1999-01-01T00:00","2003-01-01T00:00","1999-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_10867","vg_sales_8305","0.004290250166656187",,"'98 Koushien: Koukou Yakyuu Simulation",".hack//G.U. Vol.3//Redemption","'98 Koushien: Koukou Yakyuu Simulation",".hack//G.U. Vol.3//Redemption","0.0","0.0","PlayStation","PS2","PlayStation","PS2","0.0","0.0",,"Namco Bandai Games",,"Namco Bandai Games","0.0","0.0","1998-01-01T00:00","2007-01-01T00:00","1998-01-01T00:00","2007-01-01T00:00","0.09999999999999998","0.09999999999999998"
"WekaMatchingRule","wikidata_9723","vg_sales_16541","0.010397319136319475",,"007 : Espion pour cible","15 Days","007 : Espion pour cible","15 Days","0.0","0.0","PlayStation 2","PC","PlayStation 2","PC","0.0","0.0","Electronic Arts","DTP Entertainment","Electronic Arts","DTP Entertainment","0.5616557734204793","0.5616557734204793","2001-01-01T00:00","2009-01-01T00:00","2001-01-01T00:00","2009-01-01T00:00","0.19999999999999996","0.19999999999999996"
"WekaMatchingRule","wikidata_192","vg_sales_4500","0.02706623893519078",,"007 : Quitte ou double","007: Quantum of Solace","007 : Quitte ou double","007: Quantum of Solace","0.25","0.25","Xbox","PS2","Xbox","PS2","0.0","0.0","Electronic Arts","Activision","Electronic Arts","Activision","0.5444444444444444","0.5444444444444444","2003-01-01T00:00","2008-01-01T00:00","2003-01-01T00:00","2008-01-01T00:00","0.5","0.5"
"WekaMatchingRule","wikidata_193","vg_sales_4831","0.011057484306542112",,"007 : Quitte ou double","18 Wheeler: American Pro Trucker","007 : Quitte ou double","18 Wheeler: American Pro Trucker","0.0","0.0","Nintendo GameCube","PS2","Nintendo GameCube","PS2","0.0","0.0","Electronic Arts","Acclaim Entertainment","Electronic Arts","Acclaim Entertainment","0.6008658008658009","0.6008658008658009","2003-01-01T00:00","2001-01-01T00:00","2003-01-01T00:00","2001-01-01T00:00","0.8","0.8"
"WekaMatchingRule","wikidata_194","vg_sales_421","0.054215079862723066",,"007 : Quitte ou double","007: Tomorrow Never Dies","007 : Quitte ou double","007: Tomorrow Never Dies","0.25","0.25","Game Boy Advance","PS","Game Boy Advance","PS","0.0","0.0","Electronic Arts","Electronic Arts","Electronic Arts","Electronic Arts","1.0","1.0","2003-01-01T00:00","1999-01-01T00:00","2003-01-01T00:00","1999-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_191","vg_sales_999","0.01158868810466987",,"007 : Quitte ou double","2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures","007 : Quitte ou double","2 Games in 1 Double Pack: The Incredibles / Finding Nemo: The Continuing Adventures","0.25","0.25","PlayStation 2","GBA","PlayStation 2","GBA","0.0","0.0","Electronic Arts","THQ","Electronic Arts","THQ","0.0","0.0","2003-01-01T00:00","2007-01-01T00:00","2003-01-01T00:00","2007-01-01T00:00","0.6","0.6"
"WekaMatchingRule","wikidata_9177","vg_sales_9832","0.01158868810466987",,"(Brothers in Arms (2008","2 Games in 1 Double Pack: Hot Wheels Velocity X / Hot Wheels World Race","(Brothers in Arms (2008","2 Games in 1 Double Pack: Hot Wheels Velocity X / Hot Wheels World Race","0.25","0.25","N-Gage","GBA","N-Gage","GBA","0.0","0.0","Gameloft","THQ","Gameloft","THQ","0.0","0.0","2008-01-01T00:00","2005-01-01T00:00","2008-01-01T00:00","2005-01-01T00:00","0.7","0.7"
"WekaMatchingRule","wikidata_9725","vg_sales_14633","0.008350581635878982",,"007 : Espion pour cible","1000 Cooking Recipes from ELLE à table","007 : Espion pour cible","1000 Cooking Recipes from ELLE à table","0.0","0.0","Nintendo GameCube","DS","Nintendo GameCube","DS","0.0","0.0","Electronic Arts","Nintendo","Electronic Arts","Nintendo","0.4222222222222222","0.4222222222222222","2001-01-01T00:00","2010-01-01T00:00","2001-01-01T00:00","2010-01-01T00:00","0.09999999999999998","0.09999999999999998"
"WekaMatchingRule","wikidata_9723","vg_sales_5842","0.009881935508263865",,"007 : Espion pour cible","1701 A.D.","007 : Espion pour cible","1701 A.D.","0.0","0.0","PlayStation 2","PC","PlayStation 2","PC","0.0","0.0","Electronic Arts","Deep Silver","Electronic Arts","Deep Silver","0.5292929292929293","0.5292929292929293","2001-01-01T00:00","2006-01-01T00:00","2001-01-01T00:00","2006-01-01T00:00","0.5","0.5"
"WekaMatchingRule","wikidata_9724","vg_sales_7915","0.009082968057340286",,"007 : Espion pour cible","3rd Super Robot Wars Z Jigoku Hen","007 : Espion pour cible","3rd Super Robot Wars Z Jigoku Hen","0.0","0.0","Xbox","PSV","Xbox","PSV","0.0","0.0","Electronic Arts","Namco Bandai Games","Electronic Arts","Namco Bandai Games","0.4756613756613757","0.4756613756613757","2001-01-01T00:00","2014-01-01T00:00","2001-01-01T00:00","2014-01-01T00:00","0.0","0.0"
"WekaMatchingRule","wikidata_10867","vg_sales_14006","0.004290250166656187",,"'98 Koushien: Koukou Yakyuu Simulation","12-Sai. Koisuru Diary","'98 Koushien: Koukou Yakyuu Simulation","12-Sai. Koisuru Diary","0.0","0.0","PlayStation","3DS","PlayStation","3DS","0.0","0.0",,"Happinet",,"Happinet","0.0","0.0","1998-01-01T00:00","2016-01-01T00:00","1998-01-01T00:00","2016-01-01T00:00","0.0","0.0"
